_id,Valor,Timestamp
6859649008f1b1d05843a3d7,999,2025-06-23 11:28:32.658361
6859649108f1b1d05843a3db,999,2025-06-23 11:28:33.160985
6859649208f1b1d05843a3df,999,2025-06-23 11:28:33.664617
6859649208f1b1d05843a3e3,999,2025-06-23 11:28:34.167475
6859649308f1b1d05843a3e7,999,2025-06-23 11:28:34.671129
6859649308f1b1d05843a3eb,999,2025-06-23 11:28:35.174461
6859649408f1b1d05843a3ef,999,2025-06-23 11:28:35.677367
6859649408f1b1d05843a3f3,999,2025-06-23 11:28:36.180772
6859649408f1b1d05843a3f7,999,2025-06-23 11:28:36.682900
6859649508f1b1d05843a3fb,999,2025-06-23 11:28:37.186833
6859649508f1b1d05843a3ff,999,2025-06-23 11:28:37.688834
6859649608f1b1d05843a403,999,2025-06-23 11:28:38.193122
6859649608f1b1d05843a407,999,2025-06-23 11:28:38.695748
6859649708f1b1d05843a40b,999,2025-06-23 11:28:39.198365
6859649708f1b1d05843a40f,999,2025-06-23 11:28:39.701419
6859649808f1b1d05843a413,999,2025-06-23 11:28:40.205392
6859649808f1b1d05843a417,999,2025-06-23 11:28:40.711530
6859649908f1b1d05843a41b,999,2025-06-23 11:28:41.215296
6859649908f1b1d05843a41f,999,2025-06-23 11:28:41.718130
6859649a08f1b1d05843a423,999,2025-06-23 11:28:42.222797
6859649a08f1b1d05843a427,999,2025-06-23 11:28:42.725681
6859649b08f1b1d05843a42b,999,2025-06-23 11:28:43.227781
6859649b08f1b1d05843a42f,999,2025-06-23 11:28:43.730914
6859649c08f1b1d05843a433,999,2025-06-23 11:28:44.232843
6859649c08f1b1d05843a437,999,2025-06-23 11:28:44.737358
6859649d08f1b1d05843a43b,999,2025-06-23 11:28:45.241313
6859649d08f1b1d05843a43f,999,2025-06-23 11:28:45.744277
6859649e08f1b1d05843a443,999,2025-06-23 11:28:46.246604
6859649e08f1b1d05843a447,999,2025-06-23 11:28:46.750072
6859649f08f1b1d05843a44b,999,2025-06-23 11:28:47.253882
6859649f08f1b1d05843a44f,999,2025-06-23 11:28:47.757441
685964a008f1b1d05843a453,999,2025-06-23 11:28:48.260702
685964a008f1b1d05843a457,999,2025-06-23 11:28:48.763317
685964a108f1b1d05843a45b,999,2025-06-23 11:28:49.266117
685964a108f1b1d05843a45f,999,2025-06-23 11:28:49.769165
685964a208f1b1d05843a463,0,2025-06-23 11:28:50.271631
685964a208f1b1d05843a467,1,2025-06-23 11:28:50.774996
685964a308f1b1d05843a46b,4,2025-06-23 11:28:51.277089
685964a308f1b1d05843a46f,9,2025-06-23 11:28:51.779026
685964a408f1b1d05843a473,16,2025-06-23 11:28:52.282572
685964a408f1b1d05843a477,25,2025-06-23 11:28:52.785182
685964a508f1b1d05843a47b,36,2025-06-23 11:28:53.288277
685964a508f1b1d05843a47f,49,2025-06-23 11:28:53.791003
685964a608f1b1d05843a483,64,2025-06-23 11:28:54.293598
685964a608f1b1d05843a487,81,2025-06-23 11:28:54.796073
685964a708f1b1d05843a48b,100,2025-06-23 11:28:55.302616
685964a708f1b1d05843a48f,121,2025-06-23 11:28:55.805341
685964a808f1b1d05843a493,144,2025-06-23 11:28:56.307849
685964a808f1b1d05843a497,169,2025-06-23 11:28:56.810587
685964a908f1b1d05843a49b,196,2025-06-23 11:28:57.313916
685964a908f1b1d05843a49f,225,2025-06-23 11:28:57.815897
685964aa08f1b1d05843a4a3,256,2025-06-23 11:28:58.318861
685964aa08f1b1d05843a4a7,289,2025-06-23 11:28:58.820804
685964ab08f1b1d05843a4ab,324,2025-06-23 11:28:59.324892
685964ab08f1b1d05843a4af,361,2025-06-23 11:28:59.827342
685964ac08f1b1d05843a4b3,400,2025-06-23 11:29:00.330995
685964ac08f1b1d05843a4b7,441,2025-06-23 11:29:00.833971
685964ad08f1b1d05843a4bb,484,2025-06-23 11:29:01.335930
685964ad08f1b1d05843a4bf,529,2025-06-23 11:29:01.838975
685964ae08f1b1d05843a4c3,576,2025-06-23 11:29:02.342350
685964ae08f1b1d05843a4c7,625,2025-06-23 11:29:02.845015
685964af08f1b1d05843a4cb,676,2025-06-23 11:29:03.348568
685964af08f1b1d05843a4cf,729,2025-06-23 11:29:03.851784
685964b008f1b1d05843a4d3,784,2025-06-23 11:29:04.355819
685964b008f1b1d05843a4d7,841,2025-06-23 11:29:04.858821
685964b108f1b1d05843a4db,900,2025-06-23 11:29:05.362484
685964b108f1b1d05843a4df,961,2025-06-23 11:29:05.866864
685964b208f1b1d05843a4e3,1024,2025-06-23 11:29:06.370018
685964b208f1b1d05843a4e7,1156,2025-06-23 11:29:06.873765
685964b308f1b1d05843a4eb,1225,2025-06-23 11:29:07.376960
685964b308f1b1d05843a4ef,1296,2025-06-23 11:29:07.880224
685964b408f1b1d05843a4f3,1369,2025-06-23 11:29:08.382530
685964b408f1b1d05843a4f7,1444,2025-06-23 11:29:08.885990
685964b508f1b1d05843a4fb,1521,2025-06-23 11:29:09.389180
685964b508f1b1d05843a4ff,1600,2025-06-23 11:29:09.892452
685964b608f1b1d05843a503,1681,2025-06-23 11:29:10.395190
685964b608f1b1d05843a507,1764,2025-06-23 11:29:10.897990
685964b708f1b1d05843a50b,1849,2025-06-23 11:29:11.401345
685964b708f1b1d05843a50f,1936,2025-06-23 11:29:11.904234
685964b808f1b1d05843a513,2025,2025-06-23 11:29:12.407057
685964b808f1b1d05843a517,2116,2025-06-23 11:29:12.908958
685964b908f1b1d05843a51b,2209,2025-06-23 11:29:13.411709
685964b908f1b1d05843a51f,2304,2025-06-23 11:29:13.913119
685964ba08f1b1d05843a523,2401,2025-06-23 11:29:14.418276
685964ba08f1b1d05843a527,2500,2025-06-23 11:29:14.920354
685964bb08f1b1d05843a52b,2601,2025-06-23 11:29:15.423200
685964bb08f1b1d05843a52f,2704,2025-06-23 11:29:15.927301
685964bc08f1b1d05843a533,2809,2025-06-23 11:29:16.430639
685964bc08f1b1d05843a537,2916,2025-06-23 11:29:16.933251
685964bd08f1b1d05843a53b,3025,2025-06-23 11:29:17.435200
685964bd08f1b1d05843a53f,3136,2025-06-23 11:29:17.938645
685964be08f1b1d05843a543,3249,2025-06-23 11:29:18.441882
685964be08f1b1d05843a547,3364,2025-06-23 11:29:18.945215
685964bf08f1b1d05843a54b,3481,2025-06-23 11:29:19.447527
685964bf08f1b1d05843a54f,3600,2025-06-23 11:29:19.950966
685964c008f1b1d05843a553,3721,2025-06-23 11:29:20.454367
685964c008f1b1d05843a557,3844,2025-06-23 11:29:20.957260
685964c108f1b1d05843a55b,3969,2025-06-23 11:29:21.459284
685964c108f1b1d05843a55f,4096,2025-06-23 11:29:21.962996
685964c208f1b1d05843a563,4225,2025-06-23 11:29:22.465157
685964c208f1b1d05843a567,4356,2025-06-23 11:29:22.968195
685964c308f1b1d05843a56b,4489,2025-06-23 11:29:23.470225
685964c308f1b1d05843a56f,4624,2025-06-23 11:29:23.973173
685964c408f1b1d05843a573,4761,2025-06-23 11:29:24.475447
685964c408f1b1d05843a577,4900,2025-06-23 11:29:24.978722
685964c508f1b1d05843a57b,5041,2025-06-23 11:29:25.482268
685964c508f1b1d05843a57f,5184,2025-06-23 11:29:25.985439
685964c608f1b1d05843a583,5329,2025-06-23 11:29:26.488350
685964c608f1b1d05843a587,5476,2025-06-23 11:29:26.990725
685964c708f1b1d05843a58b,5476,2025-06-23 11:29:27.493990
685964c708f1b1d05843a58f,5476,2025-06-23 11:29:27.997478
685964c808f1b1d05843a593,5476,2025-06-23 11:29:28.500540
685964c908f1b1d05843a597,5476,2025-06-23 11:29:29.003743
685964c908f1b1d05843a59b,5476,2025-06-23 11:29:29.508685
685964ca08f1b1d05843a59f,5476,2025-06-23 11:29:30.010851
685964ca08f1b1d05843a5a3,5476,2025-06-23 11:29:30.514087
685964cb08f1b1d05843a5a7,5476,2025-06-23 11:29:31.017154
685964cb08f1b1d05843a5ab,5476,2025-06-23 11:29:31.520427
685964cc08f1b1d05843a5af,5476,2025-06-23 11:29:32.023556
685964cc08f1b1d05843a5b3,5476,2025-06-23 11:29:32.526246
685964cd08f1b1d05843a5b7,5476,2025-06-23 11:29:33.028495
685964cd08f1b1d05843a5bb,5476,2025-06-23 11:29:33.530957
685964ce08f1b1d05843a5bf,5476,2025-06-23 11:29:34.033826
685964ce08f1b1d05843a5c3,5476,2025-06-23 11:29:34.536227
685964cf08f1b1d05843a5c7,5476,2025-06-23 11:29:35.039721
685964cf08f1b1d05843a5cb,5476,2025-06-23 11:29:35.542122
685964d008f1b1d05843a5cf,5476,2025-06-23 11:29:36.045969
685964d008f1b1d05843a5d3,5476,2025-06-23 11:29:36.548455
685964d108f1b1d05843a5d7,5476,2025-06-23 11:29:37.051719
685964d108f1b1d05843a5db,5476,2025-06-23 11:29:37.555948
685964d208f1b1d05843a5df,5476,2025-06-23 11:29:38.058161
685964d208f1b1d05843a5e3,5476,2025-06-23 11:29:38.561085
685964d308f1b1d05843a5e7,5476,2025-06-23 11:29:39.063276
685964d308f1b1d05843a5eb,5476,2025-06-23 11:29:39.566884
685964d408f1b1d05843a5ef,5476,2025-06-23 11:29:40.069867
685964d408f1b1d05843a5f3,5476,2025-06-23 11:29:40.572207
685964d508f1b1d05843a5f7,5476,2025-06-23 11:29:41.076285
685964d508f1b1d05843a5fb,5476,2025-06-23 11:29:41.580328
685964d608f1b1d05843a5ff,5476,2025-06-23 11:29:42.083584
685964d608f1b1d05843a603,5476,2025-06-23 11:29:42.587349
